user_name,english,universal,username,language,"Types of accounts (1 bots; 2 media; 3 government organisations, corporate agency accounts; 4 accredited community members, opinion leaders, etc.)",Certified or not,note
3015939068,0.8,1.1,TigerKnowz,en,,,
2187999125,0.8,0.6,BruningsM,en,,,
2398621638,0.8,0.2,JohnTay20173208,en,,,
14634830,0.8,1,scottmccampbell,en,,,
45890260,0.8,1.3,onfaitavec,en,,,
15808113,0.8,0.8,edgeoforever,en,,,
ViktoriiaUAH,0.8,0.3,ViktoriiaUAH,en,,,
jacksonhinklle,0.8,2.3,jacksonhinklle,en,,,
SimonOstrovsky,0.8,3.2,SimonOstrovsky,en,,,
Attaphia,0.8,1.2,Attaphia,en,,,
IgorKossov,0.8,3.2,IgorKossov,en,,,
politblogme,0.8,1.8,politblogme,en,,,
Nrg8000,0.8,1.6,Nrg8000,en,,,
HadiNasrallah,0.8,1.7,HadiNasrallah,en,,,
Mariana_Betsa,0.8,1.8,Mariana_Betsa,en,,,
emeriticus,0.8,1.1,emeriticus,en,,,
MarQs__,0.8,1.6,MarQs__,en,,,
saver_ag,0.8,1,saver_ag,en,,,
mehdirhasan,0.8,2,mehdirhasan,en,,,
shashj,0.8,1.6,shashj,en,,,
AndriiLuchkov,0.8,1.5,AndriiLuchkov,en,,,
yarko,0.8,1.9,yarko,en,,,
sbg1,0.8,2,sbg1,en,,,
Acosta,0.8,1.6,Acosta,en,,,
libertadorzn,0.8,0.3,libertadorzn,en,,,
r_u_vid,0.8,1.3,r_u_vid,en,,,
SrebrenicaMC,0.8,2.2,SrebrenicaMC,und,,,
GeromanAT,0.8,1.4,GeromanAT,en,,,
kjovano,0.8,1,kjovano,en,,,
BBCWillVernon,0.8,2.4,BBCWillVernon,en,,,
jaylyall_red5,0.8,1.4,jaylyall_red5,en,,,
MizSilversea,0.8,1.2,MizSilversea,de,,,
GarlandNixon,0.8,1.1,GarlandNixon,en,,,
Den_2042,0.8,1.2,Den_2042,en,,,
JovanaXYZ,0.8,1,JovanaXYZ,und,,,
felipedana,0.8,1.8,felipedana,en,,,
leonidragozin,0.8,1.8,leonidragozin,en,,,
Deus__Abscondis,0.8,2,Deus__Abscondis,en,,,
ClimateAudit,0.8,0.8,ClimateAudit,en,,,
ChrisDYork,0.8,1.8,ChrisDYork,en,,,
flayawa,0.8,0.7,flayawa,it,,,
EmbaixadorN,0.8,0.5,EmbaixadorN,pt,,,
berdynskykh_k,0.8,1.2,berdynskykh_k,en,,,
YVindman,0.8,2.7,YVindman,en,,,
hi_sight,0.8,1.2,hi_sight,en,,,
MaxvanderWerff,0.8,2.2,MaxvanderWerff,en,,,
sebmes,0.8,1.2,sebmes,it,,,
no_itsmyturn,0.8,2.3,no_itsmyturn,en,,,
bombers_man,0.8,0.6,bombers_man,ca,,,
russellmoore,0.8,0.8,russellmoore,en,,,
vtchakarova,0.8,0.8,vtchakarova,en,,,
reedgalen,0.8,1.2,reedgalen,en,,,
dabeard,0.8,1.8,dabeard,en,,,
bbouch1a,0.8,0.4,bbouch1a,nl,,,
jreichert,0.8,0.8,jreichert,en,,,
maryfurtas,0.8,1.6,maryfurtas,en,,,
Cernovich,0.8,0.8,Cernovich,en,,,
LegionSocialist,0.8,1.4,LegionSocialist,en,,,
jelle_simons,0.8,0.3,jelle_simons,en,,,
Aryan_warlord,0.8,1.1,Aryan_warlord,en,,,
BorjaDiazMerry,0.8,0.4,BorjaDiazMerry,es,,,
bopanc,0.8,1.2,bopanc,en,,,
TheDolgo,0.8,1.7,TheDolgo,en,,,
ChuYang_Journ,0.8,1.9,ChuYang_Journ,zh,,,
ElectionWiz,0.8,1,ElectionWiz,en,,,
jeffgoldesq,0.8,0.6,jeffgoldesq,en,,,
RonPaulInstitut,0.8,2.6,RonPaulInstitut,en,,,
DmitryOpines,0.8,1,DmitryOpines,en,,,
bidetmarxman,0.8,0.8,bidetmarxman,en,,,
go1975_,0.8,0.4,go1975_,en,,,
arian_alb,0.8,0.5,arian_alb,en,,,
anushkapatil,0.8,1.6,anushkapatil,en,,,
Jack_P_Taylor,0.8,0.7,Jack_P_Taylor,en,,,
the_road_so_far,0.8,1.4,the_road_so_far,uk,,,
5thSu,0.8,1.2,5thSu,en,,,
_StoleYourTV_,0.8,0.1,_StoleYourTV_,uk,,,
PrimoRadical,0.8,1.2,PrimoRadical,en,,,
heidyrien,0.8,0.6,heidyrien,en,,,
tanjamaier17,0.8,0.8,tanjamaier17,en,,,
maudi63,0.8,0.7,maudi63,en,,,
Detig,0.8,0.6,Detig,pt,,,
Paolo3_P,0.8,0.6,Paolo3_P,it,,,
64587566,0.7,1.1,DdaSilvaCornell,en,,,
4909125341,0.7,1.1,PeaceAndEmpathy,en,,,
1120216840553279488,0.7,0.8,JustaGoddess8,en,,,
447282236,0.7,0.9,jamesgroomactor,en,,,
204120920,0.7,1.2,Christianfg08,en,,,
ChristopherJM,0.7,1.7,ChristopherJM,en,,,
OzKaterji,0.7,1.6,OzKaterji,en,,,
johnsweeneyroar,0.7,1.4,johnsweeneyroar,en,,,
DAlperovitch,0.7,2.2,DAlperovitch,en,,,
David_Leavitt,0.7,1.6,David_Leavitt,en,,,
Exen,0.7,1,Exen,pl,,,
viria13,0.7,1.4,viria13,en,,,
ZisforZorglub,0.7,1.2,ZisforZorglub,en,,,
AlfonFon_Lozano,0.7,0.5,AlfonFon_Lozano,es,,,
greg_herriett,0.7,1.4,greg_herriett,en,,,
HKaaman,0.7,1.4,HKaaman,en,,,
COUPSURE,0.7,2,COUPSURE,en,,,
OPokalchuk,0.7,1.8,OPokalchuk,en,,,
BaddCompani,0.7,1.5,BaddCompani,en,,,
alextomo,0.7,1.7,alextomo,en,,,
TreyYingst,0.7,0.8,TreyYingst,en,,,
cwwhiteNCR,0.7,0.8,cwwhiteNCR,en,,,
samdubberley,0.7,0.9,samdubberley,en,,,
raghavanWaPo,0.7,1.1,raghavanWaPo,en,,,
yuliyakischuk,0.7,0.4,yuliyakischuk,uk,,,
JohnKerstens,0.7,0.4,JohnKerstens,nl,,,
ZachariasZachos,0.7,0,ZachariasZachos,el,,,
520967539,0.6,0.2,thepowerofmeow,en,,,
63125168,0.6,0.6,hansoevenema,en,,,
24692175,0.6,1.2,Hapjamlaw,en,,,
1462442819080052739,0.6,1.6,AndyMcD73016086,en,,,
520570656,0.6,0.8,potenspuella,en,,,
860024141327597568,0.6,1.1,adambacker4,en,,,
59857414,0.6,0.4,PoulK1,en,,,
1198755872329150466,0.6,1.3,SlavaUkraini09,en,,,
3860390243,0.6,0.6,MartaGiedrys,en,,,
602538884,0.6,0.6,Thisisimagined,en,,,
1147221204241125378,0.6,1.2,Nikkitatruth,en,,,
273833877,0.6,0.7,joshuacrime,en,,,
122448186,0.6,0.4,annetonie,en,,,
39648111,0.6,0.7,scootey,en,,,
885937130685554691,0.6,0.6,babydirewolf,en,,,
303120559,0.6,1.2,Clausewitz_,en,,,
540672851,0.6,4.4,FrancisMaudeAdv,en,,,
268466245,0.6,0.6,kacharyshka,en,,,
1244682614969163778,0.6,0.7,Sylvia08905705,en,,,
130403610,0.6,0.8,wiccanwarlock,en,,,
574086102,0.6,0.7,JorgeDGarc,en,,,
1321962492294254592,0.6,1,free_warsaw,pl,,,
819608476133576708,0.6,4.1,Carti_Mandua,en,,,
1354210955849306118,0.6,0.4,Frankva96164599,en,,,
3357496760,0.6,0.8,Atamansikka,en,,,
999958937368780801,0.6,0.2,GEliseMenendez,en,,,
87328334,0.6,0.2,Involution88,en,,,
840309364699234304,0.6,1.1,FinfinPauline,en,,,
472426686,0.6,1.2,laineyruns,en,,,
77538832,0.6,1.2,bn880,en,,,
942137771921215488,0.6,0.8,justauser_a,en,,,
JamesAALongman,0.6,3.3,JamesAALongman,en,,,
sumlenny,0.6,1.1,sumlenny,en,,,
olliecarroll,0.6,1.7,olliecarroll,en,,,
JuliaDavisNews,0.6,1,JuliaDavisNews,en,,,
DarthPutinKGB,0.6,2.2,DarthPutinKGB,en,,,
MatinaStevis,0.6,1.9,MatinaStevis,en,,,
JohnSimpsonNews,0.6,0.8,JohnSimpsonNews,en,,,
alexstubb,0.6,1.8,alexstubb,en,,,
andrewkimmel,0.6,1.2,andrewkimmel,en,,,
ProjectLincoln,0.6,1.6,ProjectLincoln,en,,,
AlexKhrebet,0.6,1.8,AlexKhrebet,en,,,
richimedhurst,0.6,1.6,richimedhurst,en,,,
walterlekh,0.6,1,walterlekh,en,,,
DavidCornDC,0.6,2.4,DavidCornDC,en,,,
elenaevdokimov7,0.6,0.8,elenaevdokimov7,en,,,
ABarbashin,0.6,1.3,ABarbashin,en,,,
AlexBird328,0.6,0.2,AlexBird328,en,,,
EndGameWW3,0.6,0.7,EndGameWW3,en,,,
LtTimMcMillan,0.6,1.2,LtTimMcMillan,en,,,
MPLSKerrBear,0.6,0.8,MPLSKerrBear,en,,,
nekitKardashian,0.6,1.2,nekitKardashian,en,,,
wyattreed13,0.6,1,wyattreed13,en,,,
TheDeadDistrict,0.6,1.6,TheDeadDistrict,en,,,
FridaGhitis,0.6,1.2,FridaGhitis,en,,,
CrockPotRadical,0.6,0.4,CrockPotRadical,en,,,
lia_dostlieva,0.6,0.7,lia_dostlieva,uk,,,
ismaelprata,0.6,0.2,ismaelprata,pt,,,
PromoteUkraine,0.6,2,PromoteUkraine,en,,,
LaCuocaDiLenin,0.6,0.2,LaCuocaDiLenin,it,,,
briantylercohen,0.6,1.8,briantylercohen,en,,,
MollyJongFast,0.6,1.2,MollyJongFast,en,,,
paulg,0.6,1.2,paulg,en,,,
RpsAgainstTrump,0.6,1,RpsAgainstTrump,en,,,
HeidiNBC,0.6,1.2,HeidiNBC,en,,,
dannyctkemp,0.6,1.4,dannyctkemp,en,,,
MaximEristavi,0.6,1.8,MaximEristavi,en,,,
eduardosuarez,0.6,0.6,eduardosuarez,es,,,
b_judah,0.6,1.4,b_judah,en,,,
kinga_valentino,0.6,1.8,kinga_valentino,en,,,
tanvi_madan,0.6,2.6,tanvi_madan,en,,,
NicholasVinocur,0.6,0.5,NicholasVinocur,en,,,
lindseyhilsum,0.6,1.4,lindseyhilsum,en,,,
edwardpjoseph,0.6,0.4,edwardpjoseph,en,,,
linok_ua,0.6,0.8,linok_ua,en,,,
lukedepulford,0.6,2.5,lukedepulford,en,,,
benjaminwittes,0.6,1.2,benjaminwittes,en,,,
JoJoFromJerz,0.6,1.6,JoJoFromJerz,en,,,
VascoCNN,0.6,0.9,VascoCNN,en,,,
War_Takes,0.6,1.2,War_Takes,en,,,
Ostrov_A,0.6,1.6,Ostrov_A,en,,,
ArielElyseGold,0.6,1.8,ArielElyseGold,en,,,
evanhill,0.6,1.2,evanhill,en,,,
OTregub,0.6,1.6,OTregub,en,,,
JamesDelingpole,0.6,1.4,JamesDelingpole,en,,,
aaronjmate,0.6,1.1,aaronjmate,en,,,
brianmcarsales,0.6,1,brianmcarsales,en,,,
PeterZeihan,0.6,2.4,PeterZeihan,en,,,
MSnegovaya,0.6,2,MSnegovaya,en,,,
Mookings1,0.6,1.6,Mookings1,en,,,
perfiliev,0.6,1.6,perfiliev,en,,,
Will_Bunch,0.6,1.6,Will_Bunch,en,,,
timsoulo,0.6,1.5,timsoulo,en,,,
ConStelz,0.6,1.8,ConStelz,en,,,
CormacS63,0.6,0.3,CormacS63,en,,,
K_Loukerenko,0.6,1.4,K_Loukerenko,en,,,
michaelcdeibert,0.6,2.4,michaelcdeibert,en,,,
indyscotnews,0.6,0.6,indyscotnews,en,,,
135578944,0.5,0.4,OpusVI1,en,,,
925417606466670594,0.5,0.8,Laisve_Freedom,en,,,
1099269851179352066,0.5,0,GregoryALarson,en,,,
2952056157,0.5,0.5,veckansglitter,en,,,
1056320955415441408,0.5,0.4,AbandonedTrumps,en,,,
70130563,0.5,1,dabrams2021,en,,,
2971705203,0.5,0.4,chevy_ant,en,,,
olex_scherba,0.5,1.4,olex_scherba,en,,,
Angry_Staffer,0.5,1.1,Angry_Staffer,en,,,
BowenBBC,0.5,1.6,BowenBBC,en,,,
Ukraine,0.5,2.2,Ukraine,en,,,
ECMcLaughlin,0.5,1.2,ECMcLaughlin,en,,,
dog_rates,0.5,1.3,dog_rates,en,,,
JohnBerman,0.5,3,JohnBerman,en,,,
scribblercat,0.5,0.8,scribblercat,en,,,
michaelh992,0.5,1.2,michaelh992,en,,,
djrothkopf,0.5,0.9,djrothkopf,en,,,
ivan_8848,0.5,1.2,ivan_8848,en,,,
ianbateson,0.5,1.2,ianbateson,en,,,
arawnsley,0.5,1.2,arawnsley,en,,,
razor_destiny,0.5,1.2,razor_destiny,en,,,
LauraWalkerKC,0.5,0.7,LauraWalkerKC,en,,,
runnel,0.5,0.8,runnel,en,,,
golub,0.5,1,golub,en,,,
ak_mack,0.5,2.4,ak_mack,en,,,
martyrmade,0.5,1,martyrmade,en,,,
PandemicTruther,0.5,1,PandemicTruther,en,,,
MacaesBruno,0.5,1.8,MacaesBruno,en,,,
MiaFarrow,0.5,1.2,MiaFarrow,en,,,
oneunderscore__,0.5,1.4,oneunderscore__,en,,,
danielboffey,0.5,1.4,danielboffey,en,,,
MavkaSlavka,0.5,1.2,MavkaSlavka,en,,,
JackPosobiec,0.5,0.9,JackPosobiec,en,,,
TAPSTRIMEDIA,0.5,0.7,TAPSTRIMEDIA,en,,,
PDocumentarians,0.5,1.4,PDocumentarians,en,,,
AzeriTimes,0.5,0.6,AzeriTimes,en,,,
votevets,0.5,1.8,votevets,en,,,
lukemcgee,0.5,1,lukemcgee,en,,,
JPSartre18,0.5,0.5,JPSartre18,en,,,
bratanov,0.5,0.6,bratanov,en,,,
holden,0.5,1.3,holden,en,,,
JRubinBlogger,0.5,1,JRubinBlogger,en,,,
1226432762103635968,0.4,0.2,Ettel_wen,en,,,
579747564,0.4,1,IlvesToomas,en,,,
2775909654,0.4,0.6,rockybeethoven,en,,,
1216083847047237632,0.4,0.4,niner_raccoon,en,,,
2397194341,0.4,0.6,JoseLaquidain,en,,,
841424698743312388,0.4,0.2,KatarinaAshby,en,,,
109898675,0.4,0.7,TheHunter_68,en,,,
229653663,0.4,0.4,dana_tweeters,en,,,
1218696301602197505,0.4,0.2,PBTyrrell,en,,,
229607438,0.4,0.6,Firebird063,en,,,
2555697175,0.4,0.9,mimijansen1,en,,,
957619001571426304,0.4,0.6,FaazNoushad,en,,,
235713807,0.4,0.7,mcgala1,en,,,
285254192,0.4,0.2,EdwardPacey,en,,,
522528607,0.4,0.8,_DocMcFly_,en,,,
766726565031976960,0.4,1.1,PutinPropaganda,en,,,
23231812,0.4,0.8,monbrielle,en,,,
1267945258207318017,0.4,0.4,LocoQf,en,,,
1085267779639537664,0.4,0.6,slomka_robert,en,,,
999609690584645632,0.4,0.8,borufkarna,en,,,
127931911,0.4,0.4,Sharkonwheels,en,,,
Kateryna_Kruk,0.4,1.1,Kateryna_Kruk,en,,,
McFaul,0.4,1.1,McFaul,en,,,
TheRickWilson,0.4,1.6,TheRickWilson,en,,,
RhonddaBryant,0.4,2.1,RhonddaBryant,en,,,
EliotHiggins,0.4,1,EliotHiggins,en,,,
ua_intelligence,0.4,1.1,ua_intelligence,en,,,
FiorellaIsabelM,0.4,1.2,FiorellaIsabelM,en,,,
MaajidNawaz,0.4,2,MaajidNawaz,en,,,
shaunwalker7,0.4,1.2,shaunwalker7,en,,,
leahmcelrath,0.4,0.7,leahmcelrath,en,,,
ItsBorys,0.4,1.2,ItsBorys,en,,,
FARED_ALHOR,0.4,0.6,FARED_ALHOR,en,,,
MarkAmesExiled,0.4,1.2,MarkAmesExiled,en,,,
charliekreuz,0.4,1,charliekreuz,en,,,
Nat_Vasilyeva,0.4,1,Nat_Vasilyeva,en,,,
timjudah1,0.4,1.3,timjudah1,en,,,
RobbieRinder,0.4,0.9,RobbieRinder,en,,,
maxfras,0.4,1.1,maxfras,en,,,
Jeggit,0.4,1.2,Jeggit,en,,,
evolvepolitics,0.4,1.6,evolvepolitics,en,,,
caitoz,0.4,1,caitoz,en,,,
stillgray,0.4,1.6,stillgray,en,,,
Xepla,0.4,1.6,Xepla,en,,,
christogrozev,0.4,0.8,christogrozev,en,,,
SlavaMalamud,0.4,0.8,SlavaMalamud,en,,,
JuliaHB1,0.4,1.1,JuliaHB1,en,,,
Xenta777,0.4,0.9,Xenta777,en,,,
KyleJGlen,0.4,1,KyleJGlen,en,,,
joelw_762,0.4,0.8,joelw_762,en,,,
tonykevin,0.4,1.5,tonykevin,en,,,
a_magazova,0.4,2.2,a_magazova,en,,,
meifongwriter,0.4,1,meifongwriter,en,,,
antoniogm,0.4,1.3,antoniogm,en,,,
T_Krawchenko,0.4,0.6,T_Krawchenko,en,,,
tarasmi,0.4,1.2,tarasmi,en,,,
PhillyD,0.4,1,PhillyD,en,,,
ottokalvo,0.4,0.1,ottokalvo,en,,,
Niall_Diarmuid,0.4,0.2,Niall_Diarmuid,en,,,
pmakela1,0.4,1,pmakela1,en,,,
MichaKobs,0.4,0.4,MichaKobs,en,,,
BleedingMarine,0.4,1,BleedingMarine,en,,,
KevorkAlmassian,0.4,1.3,KevorkAlmassian,en,,,
antoguerrera,0.4,1.2,antoguerrera,en,,,
LilianeBivings,0.4,0.8,LilianeBivings,en,,,
douglian,0.4,0.6,douglian,en,,,
clim8resistance,0.4,0.6,clim8resistance,en,,,
dpatrikarakos,0.4,0.8,dpatrikarakos,en,,,
KeirGiles,0.4,1.2,KeirGiles,en,,,
RONCHECK1,0.4,0.6,RONCHECK1,en,,,
Petrit,0.4,1,Petrit,en,,,
MaitreyaBhakal,0.4,1.2,MaitreyaBhakal,en,,,
mccaffreyr3,0.4,1.1,mccaffreyr3,en,,,
politicalplayer,0.4,1.7,politicalplayer,en,,,
ClaraDFMarques,0.4,1.3,ClaraDFMarques,en,,,
EffingGrim,0.4,0.6,EffingGrim,en,,,
IlyaBayona,0.4,0.1,IlyaBayona,en,,,
joeyayoub,0.4,1.4,joeyayoub,en,,,
Copernicus2013,0.4,0.8,Copernicus2013,en,,,
JKR0330,0.4,0.6,JKR0330,en,,,
9285512,0.3,1.2,whatsinitforme,en,,,
15301503,0.3,0.8,golub,en,,,
BrianKarem,0.3,1.1,BrianKarem,en,,,
JustenCharters,0.3,1.8,JustenCharters,en,,,
IlvesToomas,0.3,1.5,IlvesToomas,en,,,
KevinRothrock,0.3,2,KevinRothrock,en,,,
TomaTomTommy,0.3,2,TomaTomTommy,en,,,
Amy_Siskind,0.3,1.2,Amy_Siskind,en,,,
VeraVanHorne,0.3,0.6,VeraVanHorne,en,,,
yogital,0.3,2.2,yogital,en,,,
IrinaGalushkoRT,0.3,0.4,IrinaGalushkoRT,en,,,
BBCSteveR,0.3,1,BBCSteveR,en,,,
Mike_Eckel,0.3,0.8,Mike_Eckel,en,,,
AlfieConn,0.3,1.6,AlfieConn,en,,,
NeilPHauer,0.3,1.1,NeilPHauer,en,,,
PeterHotez,0.3,1.4,PeterHotez,en,,,
AnaCabrera,0.3,2.1,AnaCabrera,en,,,
DavidHundeyin,0.3,0.6,DavidHundeyin,en,,,
newschambers,0.3,0.7,newschambers,en,,,
Sentletse,0.3,2.4,Sentletse,en,,,
oheekolts,0.3,0.8,oheekolts,en,,,
Chri5tianGoebel,0.3,0.8,Chri5tianGoebel,en,,,
Noahpinion,0.3,0.8,Noahpinion,en,,,
Black_Smear,0.3,0.1,Black_Smear,en,,,
MaryKostakidis,0.3,1,MaryKostakidis,en,,,
Rschooley,0.3,1.1,Rschooley,en,,,
adamh6341,0.3,0.8,adamh6341,en,,,
Yangoliatko_,0.3,1.1,Yangoliatko_,en,,,
209907266,0.2,0.2,SphereByMilan,en,,,
828691196310589440,0.2,0.2,brianmcarsales,en,,,
2445435047,0.2,0.4,besson_helene,en,,,
189737138,0.2,0.6,Astwisa,en,,,
967248109549039616,0.2,0.4,Bageletta4,en,,,
IAPonomarenko,0.2,1.8,IAPonomarenko,en,,,
olgatokariuk,0.2,1.6,olgatokariuk,en,,,
dpeleschuk,0.2,2.2,dpeleschuk,en,,,
Val_Voshchevska,0.2,2,Val_Voshchevska,en,,,
juliaioffe,0.2,1,juliaioffe,en,,,
antiwar_soldier,0.2,0.9,antiwar_soldier,en,,,
SpencerGuard,0.2,1.2,SpencerGuard,en,,,
JimmySecUK,0.2,1.1,JimmySecUK,en,,,
Shayan86,0.2,0.8,Shayan86,en,,,
AricToler,0.2,0.9,AricToler,en,,,
JordanSchachtel,0.2,1.2,JordanSchachtel,en,,,
expatua,0.2,1,expatua,en,,,
SamuelSokol,0.2,0.7,SamuelSokol,en,,,
IntelDoge,0.2,1,IntelDoge,en,,,
NotWoofers,0.2,1,NotWoofers,en,,,
alistaircoleman,0.2,0.4,alistaircoleman,en,,,
AoDespair,0.2,0.8,AoDespair,en,,,
DemesDavid,0.2,0.8,DemesDavid,en,,,
tomhfh,0.2,1.1,tomhfh,en,,,
JoyAnnReid,0.2,1.1,JoyAnnReid,en,,,
CalibreObscura,0.2,0.8,CalibreObscura,en,,,
christiancalgie,0.2,1,christiancalgie,en,,,
JaneLytv,0.2,1,JaneLytv,en,,,
IMatviyishyn,0.2,1.6,IMatviyishyn,en,,,
atrupar,0.2,1.3,atrupar,en,,,
ksvarnon,0.2,1.2,ksvarnon,en,,,
XSovietNews,0.2,0.8,XSovietNews,en,,,
PolishHeroes,0.2,0.1,PolishHeroes,en,,,
disarmonia,0.2,1,disarmonia,en,,,
cgreensit,0.2,0.6,cgreensit,en,,,
igorsushko,0.2,1.5,igorsushko,en,,,
fbieber,0.2,0.9,fbieber,en,,,
pussyrrriot,0.2,1.2,pussyrrriot,en,,,
Popehat,0.2,0.7,Popehat,en,,,
KSchafheutle,0.2,0.4,KSchafheutle,en,,,
NovelSci,0.2,0.8,NovelSci,en,,,
ScooterCasterNY,0.2,0.6,ScooterCasterNY,en,,,
AlexKhayrullin,0.2,0.9,AlexKhayrullin,en,,,
motytchak,0.2,0.6,motytchak,en,,,
DominicFarrell,0.2,1.4,DominicFarrell,en,,,
CathyYoung63,0.2,0.8,CathyYoung63,en,,,
BDStanley,0.2,0.8,BDStanley,en,,,
ArchRose90,0.2,1,ArchRose90,en,,,
ScottMStedman,0.2,1.2,ScottMStedman,en,,,
geogvma,0.2,0.4,geogvma,en,,,
_InThisTogether,0.2,0.8,_InThisTogether,en,,,
garry_keller,0.2,0.4,garry_keller,en,,,
RTPerson3,0.2,1.3,RTPerson3,en,,,
irgarner,0.2,1.4,irgarner,en,,,
AltHistoryHub,0.2,1.3,AltHistoryHub,en,,,
RMac18,0.2,1,RMac18,en,,,
DGisSERIOUS,0.2,0.8,DGisSERIOUS,en,,,
AdrienneLaF,0.2,1,AdrienneLaF,en,,,
john_sipher,0.2,0.6,john_sipher,en,,,
AizelKonArt,0.2,0.5,AizelKonArt,en,,,
DemeryUK,0.2,1.1,DemeryUK,en,,,
rev_avocado,0.2,0.8,rev_avocado,en,,,
idvck,0.2,1,idvck,en,,,
soren2point0,0.2,0.8,soren2point0,en,,,
TwoHappyDachs,0.2,0.8,TwoHappyDachs,en,,,
crispy_gains,0.2,0.2,crispy_gains,en,,,
OskarGie,0.2,0.1,OskarGie,en,,,
sophiamoskalen1,0.2,0.2,sophiamoskalen1,en,,,
Iyervval,0.2,1.4,Iyervval,en,,,
jonsopel,0.2,1.7,jonsopel,en,,,
GreatStrides65,0.2,0.7,GreatStrides65,en,,,
srharmon,0.2,0.5,srharmon,en,,,
984245314369486849,0.1,0.1,Geh4Peh,en,,,
3332073706,0.1,0.4,kevin_cracknell,en,,,
IkaFerrerGotic,0.1,0.9,IkaFerrerGotic,en,,,
guywalters,0.1,0.6,guywalters,en,,,
JohnnyMercerUK,0.1,1.4,JohnnyMercerUK,en,,,
JohnOBrennan2,0.1,1.3,JohnOBrennan2,en,,,
vcdgf555,0.1,0.9,vcdgf555,en,,,
LahavHarkov,0.1,1.2,LahavHarkov,en,,,
2298862279,0,0.1,bruceymonkey,en,,,
lapatina_,0,1.2,lapatina_,en,,,
KSergatskova,0,1.8,KSergatskova,en,,,
NikaMelkozerova,0,2,NikaMelkozerova,en,,,
gabrielmilland,0,0.4,gabrielmilland,en,,,
grimcultzero,0,1,grimcultzero,en,,,
RainbowActual,0,0,RainbowActual,en,,,
___adn,0,0.6,___adn,en,,,
StefanInKosovo,0,0.8,StefanInKosovo,en,,,
aravosis,0,0.5,aravosis,en,,,
reinraud,0,0.2,reinraud,en,,,
UA_Yuliia,0,0.6,UA_Yuliia,en,,,
